STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,2/27/18,0.1
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/1/18,0.33
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/2/18,0.38
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/7/18,0.49
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/11/18,0.04
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/12/18,0.31
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/13/18,0.76
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/18/18,0.36
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/20/18,0.94
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/21/18,0.23
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/22/18,0.03
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/25/18,1.34
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,3/31/18,0.04
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,4/7/18,0.38
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,4/8/18,0.84
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,4/16/18,2.33
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,4/24/18,0.64
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,4/25/18,0.49
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,4/26/18,0.05
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,4/27/18,0.12
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/11/18,0.42
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/17/18,0.69
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/18/18,0.33
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/19/18,0.43
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/20/18,0.64
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/22/18,4.2
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/23/18,0.09
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/27/18,0.32
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/29/18,1.14
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/30/18,0.13
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,5/31/18,0.17
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,6/3/18,0.2
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,6/11/18,0.6
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,6/12/18,0.15
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,6/21/18,0.3
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,6/25/18,0.13
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,6/26/18,0.05
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,6/27/18,0.73
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/1/18,0.78
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/5/18,0.06
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/7/18,0.15
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/8/18,0.2
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/18/18,0.35
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/22/18,0.54
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/24/18,0.08
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/26/18,0.06
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/30/18,0.58
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,7/31/18,0.1
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/1/18,0.26
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/2/18,0.03
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/3/18,0.82
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/4/18,0.84
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/8/18,0.06
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/9/18,0.15
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/12/18,0.98
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/13/18,1.15
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/14/18,0.08
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/15/18,0.1
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/19/18,0.35
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/20/18,1.47
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/21/18,0.38
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/22/18,0.04
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,8/31/18,0.21
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/1/18,0
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/2/18,1.28
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/11/18,0.23
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/12/18,0.63
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/14/18,0.09
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/15/18,4.12
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/16/18,1.46
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/17/18,1.24
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,9/28/18,0.27
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,10/10/18,0.19
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,10/11/18,0.1
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,10/12/18,3.52
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,10/17/18,0.03
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,10/21/18,0.18
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,10/26/18,0.15
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,10/27/18,1.33
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/2/18,0.07
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/3/18,0.07
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/5/18,0.65
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/6/18,0.07
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/7/18,0.06
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/13/18,3.66
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/14/18,0.22
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/15/18,0.39
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/16/18,0.5
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/24/18,0.05
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,11/25/18,0.9
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/2/18,0.47
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/9/18,0.85
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/10/18,1.45
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/11/18,0.25
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/15/18,1.05
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/16/18,0.15
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/21/18,0.83
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/28/18,0.12
US1NCWK0088,"RALEIGH 3.6 NNW, NC US",35.873,-78.6729,127.7,12/29/18,0.98
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,8/29/17,0.18
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,8/30/17,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,8/31/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/1/17,0.11
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/2/17,0.94
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/3/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/4/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/5/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/7/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/8/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/11/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/12/17,0.13
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/13/17,0.28
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/14/17,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/17/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/18/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/19/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/20/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/22/17,0.15
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/23/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/24/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/25/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/26/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/27/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/28/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,9/29/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/2/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/3/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/4/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/5/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/6/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/9/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/10/17,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/11/17,0.02
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/12/17,3.07
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/13/17,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/15/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/16/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/17/17,0.21
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/18/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/19/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/20/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/21/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/22/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/23/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/24/17,1.05
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/25/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,10/26/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/7/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/8/17,0.04
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/9/17,0.33
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/10/17,0.06
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/11/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/12/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/13/17,0.68
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/14/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/15/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/16/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/17/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/18/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/19/17,0.06
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/20/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/21/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/22/17,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/26/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/28/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/29/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,11/30/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/1/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/2/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/3/17,0.05
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/4/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/5/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/7/17,0.03
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/8/17,0.05
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/9/17,1.56
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/10/17,0.07
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/11/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/12/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/13/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/14/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/15/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/16/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/17/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/18/17,0.02
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/19/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/20/17,0.03
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/21/17,0.42
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/22/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/25/17,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/27/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/28/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/29/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/30/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,12/31/17,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/1/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/2/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/3/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/4/18,0.05
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/5/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/6/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/7/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/11/18,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/12/18,0.16
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/13/18,0.5
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/14/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/15/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/16/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/17/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/18/18,0.51
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/19/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/21/18,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/22/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/23/18,0.07
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/24/18,0.03
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/25/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/26/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/29/18,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/30/18,0.25
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,1/31/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/6/18,
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/7/18,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/8/18,0.15
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/9/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/10/18,0.05
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/11/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/12/18,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/13/18,0.08
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/14/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/15/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/16/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/17/18,0.03
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/18/18,0.04
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/19/18,0.29
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/20/18,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/21/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/22/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/23/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/24/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/25/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/26/18,0.04
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/27/18,0.07
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,2/28/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/1/18,0.3
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/2/18,0.29
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/3/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/4/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/5/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/6/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/7/18,0.46
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/8/18,0.01
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/9/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/10/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/11/18,0.04
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/12/18,0.23
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/13/18,0.68
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/14/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/15/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/16/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/17/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/18/18,0.33
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/19/18,0
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/20/18,1.05
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/21/18,0.14
US1NCWK0254,"RALEIGH 2.2 NNW, NC US",35.8493,-78.6789,94.5,3/22/18,0.02
